ndvi,lulc,temperature,population,carbon_factor,carbon
0.34003916,40,32.97684210526319,0.6051559000987401,10,4.198553426202193
0.30511838,40,32.97684210526319,0.563219896289136,10,3.3606101792669447
0.28258738,40,33.37526315789478,0.5881435734202556,10,2.1616402278469264
0.2887735,40,34.428888888888935,0.645351905480901,10,1.007556881074299
0.24260353,40,34.793000000000006,0.8286188994328162,10,0.0
0.34185448,30,33.02052631578948,0.5297124377232847,15,9.586545702309085
0.47466764,10,31.7766666666667,1.270528263307503,120,116.11072075467281
0.30720147,30,32.138000000000034,0.9353797936533265,15,7.401145113089322
0.512605,10,31.760810810810824,0.9158680694753868,120,119.03799997346735
0.4226662,40,33.068378378378384,1.6185437811939611,10,1.5188881358175923
0.37756822,40,32.04000000000002,1.3781255297074086,10,2.3964188570377996
0.29070145,40,30.003513513513553,1.2758325797697303,10,2.3383673554117763
0.34998313,40,32.54405405405407,1.1319077079165683,10,2.295901569023065
0.39410368,40,32.446216216216214,1.0513025611618807,10,4.120381366419281
0.16987392,40,35.17055555555555,1.1559934268834071,10,0.0
0.21105191,30,34.62459459459461,1.7287784199040832,15,0.0
0.265632,30,34.25594594594594,1.5961057576709234,15,0.7324853459066478
0.2787435,40,34.56222222222226,1.1237218103730087,10,0.0
0.2522064,40,34.44611111111112,1.4002528708212705,10,0.0
0.32620075,30,34.150000000000034,0.8568148034417579,15,6.351948628927074
0.29474843,30,34.150000000000034,0.9913055503434697,15,4.7359247085633855
0.32285097,40,34.001891891891944,0.9512931521335596,10,0.9271718539786953
0.36874154,40,34.104054054054075,0.9383363521055822,10,2.2665103086459792
0.35104236,40,32.65378378378381,0.7768877190831762,10,3.9930486013931503
0.37974995,40,32.566756756756774,0.692338137552581,10,5.364050889465494
0.3451267,40,32.52000000000004,0.6995462025298671,10,4.3360694416669965
0.3784122,40,32.508421052631604,0.7059873933058679,10,5.314007564970074
0.3424747,40,32.508421052631604,0.7185144412951979,10,4.173247465776757
0.4686285,40,31.827894736842154,0.8729969500234055,10,7.865975121387944
0.43391165,40,31.94243243243244,0.890182627008924,10,6.624004306928806
0.34226874,40,33.76157894736849,0.7973258008881227,10,2.5198541468194855
0.2813793,40,33.76157894736849,0.7479447374350269,10,0.940077006426252
0.29501384,40,34.410000000000025,0.6652871939607351,10,1.11397972382224
0.30739054,40,33.823500000000024,1.227521423601787,10,0.0
0.38739514,40,32.61512820512826,0.8858435484788988,10,4.577508149303066
0.37138757,40,32.377500000000055,0.9034763764377749,10,4.246745667001364
0.35483873,40,31.990540540540565,1.280573344579734,10,2.2517548492952333
0.4386434,40,31.990540540540565,1.3365941773859378,10,4.485790635059053
0.46612602,10,31.7766666666667,1.2836827123228522,120,115.78870023932548
0.33565795,40,32.486666666666736,1.1322357367368567,10,1.9218928497287209
0.39181116,40,31.812162162162224,1.0903253063780216,10,4.490546288823383
0.4459907,10,32.01666666666671,1.1817240476633417,120,115.45443472769604
0.44048473,30,32.58783783783787,1.134068886714535,15,9.95635956034422
0.32397157,40,32.960270270270314,1.1597297825262551,10,0.9602280285552638
0.3518786,40,33.068378378378384,2.282982164232128,10,0.0
0.36301368,40,32.59432432432436,2.3480491285820095,10,0.0
0.36995047,80,29.104444444444482,1.2773386345037023,0,0.0
0.33726335,40,32.54405405405407,1.1819481074759637,10,1.664105838894777
0.38945234,40,32.54405405405407,1.1089533670877103,10,3.5947493339278154
0.31143674,40,32.446216216216214,1.1282486040353075,10,1.255642753209715
0.2777438,40,34.385555555555584,1.030069739556434,10,0.0
0.33400646,40,34.38351351351355,1.1426814164290326,10,0.0
0.29322964,40,34.56222222222226,1.196062822375912,10,0.0
0.39624748,10,34.152702702702754,1.0113958940346042,120,112.67774211646508
0.3040483,30,34.145675675675704,0.7676804010279019,15,6.1373715207716275
0.20655954,30,34.84833333333336,0.8673173930084253,15,2.0118659627192734
0.3405018,30,34.19500000000005,0.7900812647108716,15,7.069647199727868
0.3724146,40,34.325135135135156,0.787991815599882,10,2.9073438092574886
0.35214964,40,33.360000000000014,0.7096037074774733,10,3.6564708953811165
0.3972784,40,32.52000000000004,0.6954495588744458,10,5.9211045412386625
0.43338567,40,32.25105263157894,0.7671106819067003,10,6.9149639226033965
0.47688562,40,32.25105263157894,0.7908364597134715,10,8.101333891906709
0.3720724,40,31.94243243243244,1.0199831585890695,10,4.119823509940405
0.27405775,40,32.8547368421053,0.8923080077200434,10,0.9054551331092098
0.28764418,40,33.76157894736849,0.7608922174998226,10,1.0632848615116335
0.27085412,40,34.39055555555558,0.770176583679318,10,0.0
0.25235468,40,34.00794871794875,0.7799759718548746,10,0.0
0.22973655,40,33.83564102564105,0.7837568208997221,10,0.0
0.33965728,40,32.87684210526322,0.8467802559570984,10,3.078974663137167
0.36376688,40,32.87684210526322,0.8475580433858624,10,3.798373773422096
0.37559143,40,32.61512820512826,0.8120197252113571,10,4.592516322702045
0.40541878,40,32.377500000000055,0.6114625575038753,10,6.727751042468627
0.3641102,40,32.17685714285716,1.022853489332319,10,3.632181530980601
0.37046188,40,32.32444444444451,1.0140348019855954,10,3.719238367705275
0.47521654,10,32.081666666666706,0.89491764865343,120,117.70024164981528
0.4137754,40,32.14722222222224,1.057650294561692,10,4.977789117854213
0.36799732,40,32.18783783783789,1.1138154796390218,10,3.2830038808025073
0.31327868,30,32.18783783783789,1.544873756202328,15,4.486153234678988
0.38426834,10,31.398888888888962,1.331087608325548,120,113.47372315495485
0.45917848,40,31.918888888888944,1.2603022230572036,10,5.554954306017045
0.25004157,30,33.683142857142855,2.130278714804114,15,0.0
0.43463147,40,33.715945945945975,1.2668272989668323,10,2.9888611684546333
0.36021316,40,33.563513513513556,1.1341078517868781,10,1.5723422416539563
0.25804785,40,33.563513513513556,1.0746501671161806,10,0.0
0.26260257,40,34.278333333333364,1.189956635334698,10,0.0
0.27119997,40,34.278333333333364,1.1869078374246065,10,0.0
0.23048794,30,34.67722222222227,0.9512476140328612,15,2.481177963464363
0.44723246,40,33.11594594594595,0.7783188876336888,10,6.409433369276992
0.37058854,40,32.64157894736849,0.7165103135291268,10,4.8935256550196335
0.32064834,40,32.486315789473736,0.7224808208734688,10,3.5207302800858704
0.41084507,40,32.41789473684213,1.0556759019245543,10,4.629077958090919
0.33742538,40,32.83000000000004,0.8996882931441047,10,2.7943196246024247
0.31297836,40,32.83000000000004,0.8086028228262127,10,2.5163366900948514
0.26097947,40,34.23270270270274,0.6897635780013074,10,0.14786374851497985
0.37144345,40,32.21277777777783,1.00661247761458,10,3.8974631116273173
0.4211912,20,32.21277777777783,0.9409801345311878,40,35.718057020559996
0.35607067,30,32.17685714285716,0.8977250768678459,15,9.016637935246603
0.34869888,40,32.32444444444451,1.0147636209762445,10,3.0627040391412272
0.4162769,40,32.18783783783789,1.4974061762522117,10,2.8134384343993917
0.37884682,40,31.485000000000014,1.2990842099786826,10,3.384983847243628
0.4068988,40,30.081111111111113,1.3742758082266955,10,5.254473895835512
0.5048309,10,31.398888888888962,1.3308091637103199,120,117.09199251477793
0.4179113,10,31.845000000000027,1.3237903087600773,120,114.0733873171811
0.25553113,40,34.76837837837837,1.1905121002607835,10,0.0
0.38327745,10,33.713243243243255,1.870217676158686,120,108.43399169496207
0.4113821,30,33.683142857142855,2.2092220214704237,15,2.6122102557776277
0.3851118,40,33.715945945945975,1.261226064525879,10,1.5312780260344194
0.29361424,40,33.63666666666671,1.0447729254462494,10,0.0
0.31246033,40,33.79666666666668,1.0885271222238213,10,0.13450755225207622
0.3387801,40,34.17756756756762,0.9716104571043526,10,1.1277832592036132
0.25547013,40,34.67722222222227,1.0230655568309237,10,0.0
0.38300103,40,34.30459459459462,1.0194598700220168,10,2.088136714473891
0.37057334,10,33.805135135135174,1.046943862222925,120,112.07734536481122
0.21448608,30,33.646756756756815,0.5425560456393536,15,5.07504518131424
0.3719832,40,32.65947368421058,0.6591806700436744,10,5.2041186030870055
0.38896993,10,32.55000000000001,0.6703454575501541,120,115.7673707070644
0.39145845,40,32.27105263157898,0.7578857819232246,10,5.683271721982269
0.4486438,40,32.27105263157898,0.7609978200022991,10,7.3832721715932
0.36360872,40,32.07263157894738,0.9774808012025232,10,3.9482255265063095
0.28787878,40,33.899729729729756,0.8007591214200429,10,0.7328377864082762
0.26442954,40,34.23270270270274,0.707945222777595,10,0.1604571035446134
0.3166081,40,34.25350000000003,0.6984967277708367,10,1.7522596864210929
0.28175557,40,33.80282051282052,0.8470248168112291,10,0.4147224234111384
0.4493805,40,32.51717948717953,0.9382014952047126,10,6.27322768879907
0.4186842,40,32.84435897435901,0.7396526850678515,10,6.0179044301077464
0.50909686,10,32.03756756756758,0.8482206423209393,120,118.99423536681644
0.41498372,40,31.52675675675681,0.960621212888912,10,6.119648330910316
0.42461127,40,31.93918918918922,0.9264996449935525,10,6.166651132971977
0.41557086,40,31.60783783783785,1.010988465260321,10,5.804345490019893
0.40928,40,31.235000000000014,1.4850191117581417,10,3.618304862351856
0.14707088,80,30.97277777777782,1.51997974538803,0,0.0
0.27262828,60,31.841666666666697,1.4391702231678205,1,0.0
0.3213433,40,31.841666666666697,1.3362522823361165,10,1.1173712255695225
0.32664698,40,32.5627777777778,1.3014093445713237,10,0.7295846601345941
0.18462645,40,33.89000000000004,1.2977801652056862,10,0.0
0.35518092,40,33.589459459459476,1.3294519912824851,10,0.41870843125741875
0.24923494,30,33.68828571428571,2.134883392528452,15,0.0
0.38251543,40,33.38722222222225,1.0728609376652873,10,2.723936029119722
0.27296573,40,33.23944444444447,1.0416710926340935,10,0.0
0.30897507,40,34.08777777777783,1.165020289457209,10,0.0
0.38128537,40,34.00888888888892,1.1202994321475617,10,1.8281749556811482
0.2678087,40,34.00888888888892,1.0844564797698806,10,0.0
0.30945027,40,34.07222222222225,1.0212842587749786,10,0.10486465354047603
0.37224084,40,34.07222222222225,1.1769981192248116,10,1.21001256868652
0.3573178,40,34.01157894736849,0.8578503193285605,10,2.418703899193897
0.32429495,40,34.01157894736849,0.8627984585861161,10,1.4032772364746657
0.32220757,30,34.081052631578984,0.8604615294201537,15,6.282866791724409
0.4038884,40,33.65157894736848,1.0022449983860469,10,3.453847968030491
0.42800128,40,32.79000000000002,0.6502691748267874,10,6.798692322171151
0.35198516,40,32.79000000000002,0.6535581263192047,10,4.501764396010726
0.3261424,40,32.74736842105267,0.6244516750028936,10,3.9146449589036614
0.3928988,30,31.89842105263159,1.0040932183801567,15,9.868076960693234
0.38367128,40,32.43162162162167,1.0268511938790092,10,3.944260617900677
0.38999417,40,32.39105263157899,0.955556615158045,10,4.530989892071609
0.37963545,40,32.92684210526318,1.0785969932289627,10,3.0692364786713586
0.28540507,40,34.272051282051336,0.6923655775041262,10,0.8282730041868192
0.31713396,40,34.123846153846216,0.7405640307641764,10,1.6873525166772492
0.31332913,40,34.474000000000046,0.6811381590232239,10,1.520183062742901
0.27080667,40,34.26230769230773,0.6711058247672099,10,0.5063636446331259
0.24761158,40,34.14846153846156,0.6694828986715996,10,0.0
0.47170568,40,32.96052631578948,1.1675609934624962,10,5.352839288803841
0.4029215,40,32.96052631578948,0.9099017285036652,10,4.577610386948404
0.40427363,40,32.87157894736845,0.8053354941901396,10,5.229952505491131
0.38359788,40,32.768461538461565,0.8242301187990728,10,4.618324677394852
0.33161953,40,32.43162162162167,1.0866141858521596,10,2.083893655995918
0.39006642,40,31.93918918918922,1.0279870726467488,10,4.622868104335569
0.3571545,40,31.52135135135137,1.203764404774123,10,3.1744608476213587
0.3804567,40,30.955555555555577,1.3786172743995135,10,3.565058969761468
0.3691186,40,31.841666666666697,1.3273339347793998,10,2.5952217264426496
0.40126365,40,32.317222222222256,1.3363927008807308,10,3.0387237786547807
0.45313364,10,33.62944444444446,2.1178734064184352,120,109.37519761872983
0.4319114,40,33.62944444444446,2.0094202211039502,10,0.0
0.30929732,30,33.89000000000004,1.4546466272122613,15,3.1156869078685014
0.32837003,40,34.03000000000003,1.1119353780124426,10,0.2614238497439567
0.2884458,30,33.4147368421053,0.5237261382309472,15,7.620006482834817
0.35621524,30,33.717027027027086,0.49972090767972255,15,9.470825400801537
0.3943076,40,33.717027027027086,0.5373626153163954,10,5.425388726978813
0.373494,40,33.23000000000002,0.621768486463333,10,4.865977295424441
0.3431559,40,32.74736842105267,0.6297925490060157,10,4.398345427262588
0.37123677,40,32.768947368421095,0.6971655685819884,10,4.882327950008935
0.40970564,40,32.28567567567569,0.7415147550222242,10,6.297919957282624
0.47863775,10,32.28567567567569,0.9114381261746414,120,117.51626671069374
0.399521,40,31.794736842105294,0.8234935613633151,10,6.0734247474251735
0.38859674,40,31.794736842105294,0.8740546509547186,10,5.492891923807634
0.27946556,40,33.50315789473689,0.8330190796847308,10,0.7157138068209132
0.3011972,40,34.27871794871794,0.6729235396287899,10,1.392580800156618
0.30671617,40,34.26230769230773,0.6694632461849339,10,1.5918610828604285
0.28903654,40,34.14846153846156,0.6807324530932726,10,1.1189728475015204
0.28261584,40,33.83263157894737,0.9138272201831641,10,0.07670772030557771
0.4143709,40,32.768461538461565,0.8396661209554404,10,5.464335057872442
0.4181701,40,32.28729729729736,1.1708451640005817,10,4.403579838609557
0.35275152,40,32.263888888888914,0.9915804934723135,10,3.360754406423478
0.41064766,30,32.37888888888892,0.8185870190774284,15,10.84760612135922
0.35570794,40,31.982972972973016,0.8891917333305984,10,4.2423062276096735
0.3820135,40,31.806216216216228,1.046077828690039,10,4.423799691460447
0.38975498,40,31.6375675675676,1.0358224208502327,10,4.875970106422753
0.31944665,30,33.22611111111115,1.1589886251500836,15,5.56234541007403
0.31150752,30,33.22611111111115,1.2639989454815221,15,4.7991198985125365
0.38240635,40,33.43162162162167,1.281162144925678,10,1.6347581367797286
0.41482845,40,32.51972972972976,1.3032971463912633,10,3.4086377451006085
0.48254883,40,32.274864864864924,1.7817968804058781,10,3.2926161070150908
0.28587037,30,32.468947368421084,1.3396441264028747,15,4.408943017882552
0.3162762,30,32.95270270270271,1.3540429193225474,15,4.765368362014316
0.3237624,40,33.58777777777783,1.0299079727200573,10,0.9755541979159572
0.25909987,40,34.020810810810815,1.0132168635699434,10,0.0
0.30113453,30,33.652702702702754,0.7543319011034433,15,6.609673517229539
0.2976943,30,34.08263157894737,0.7285089866604777,15,6.205652577667231
0.3070401,30,34.08263157894737,0.6951552700384181,15,6.652795243091701
0.2797945,30,34.01736842105265,0.6869002155554086,15,5.941966337539114
0.3949388,40,32.698717948717956,0.7194718372515252,10,5.552086329088824
0.28600067,40,32.971025641025676,0.7059888644098117,10,2.079050442504705
0.33763936,40,32.92351351351351,0.7207868705448717,10,3.6017325806847293
0.42252535,40,31.568421052631606,1.0707534461216943,10,5.753572522310784
0.44745812,40,31.594864864864917,1.248660645983396,10,5.585575095873149
0.32743365,40,32.22789473684213,1.3280882361736306,10,0.9546734752765058
0.2503023,40,34.2146153846154,0.6907906186255544,10,0.0
0.28608415,40,34.35666666666668,0.6727570246120582,10,0.8620725668605242
0.28241795,40,34.08743589743591,0.6843661090700041,10,0.9632720416904332
0.3337221,40,33.135641025641064,0.8554871400383003,10,2.5985869796111647
0.32988024,40,32.2867567567568,1.1795852762703112,10,1.7117236439989698
0.3743557,40,32.223513513513524,0.942727093769352,10,4.293521783757903
0.33613953,30,31.55972972972978,1.2822583500451772,15,7.113164255265082
0.36490893,40,31.6375675675676,1.193863786881023,10,3.3403813133961098
0.40011823,40,31.71108108108109,1.1533126746768365,10,4.525902101172478
0.28993782,30,33.793888888888944,1.1524686252930858,15,4.14190235599457
0.30283228,30,32.4666666666667,2.3808871073686246,15,0.0
0.30148783,30,32.95270270270271,1.4454529528922524,15,3.8646676141281073
0.32254934,30,33.58777777777783,0.985760727220829,15,6.159899000323059
0.3565883,30,33.652702702702754,0.7426021525856294,15,8.331935527012792
0.3652265,40,34.01736842105265,0.6426450475142476,10,3.7262012172836796
0.35714287,40,33.60729729729735,0.5499710694678015,10,4.357133684568225
0.37646297,30,33.60729729729735,0.5361370608875299,15,10.005906125057205
0.4122288,40,32.698717948717956,0.7042558166373439,10,6.1468671088686335
0.31379637,40,32.75461538461542,0.6845494296789314,10,3.236528312858826
0.28899452,40,32.75461538461542,0.6629826027418056,10,2.6003072281746666
0.39213866,40,32.34567567567569,1.0002494714519694,10,4.417236972694712
0.24314901,40,32.89157894736849,1.1201228834867536,10,0.0
0.26195356,40,32.42243243243246,0.9855102978381255,10,0.5086225877820487
0.37380606,40,32.31222222222226,0.9385425439768262,10,4.209246544344911
0.40809968,10,31.790555555555557,0.8273920395245199,120,116.31547476402481
0.4685555,10,32.00135135135139,0.9205737486448663,120,117.45244540953088
0.3850764,40,31.944054054054106,1.4821969114676603,10,2.197253379925443
0.40278697,40,32.210540540540535,1.1377170350252537,10,4.184483739045634
0.3868195,30,33.11833333333334,1.2857716641858419,15,7.057393401467837
0.27960104,40,33.78555555555556,1.1829858498161354,10,0.0
0.43222508,40,31.401111111111106,1.372227416236745,10,4.704503887812268
0.4390244,40,31.253888888888923,1.3493613020023283,10,5.170036358279109
0.3875356,40,31.802777777777806,1.318918260730672,10,3.2286987958326705
0.35500056,40,32.67944444444447,1.5236475332201909,10,0.3523347813456059
0.26809227,30,32.97666666666669,2.4430400749257295,15,0.0
0.4040572,40,32.48611111111114,1.8763160582313716,10,0.25402487258038065
0.3195435,20,33.40105263157898,0.7311702903881171,40,32.52940163245479
0.27644175,30,33.587894736842145,0.6995625483447704,15,6.207545170791558
0.26568913,30,33.49722222222226,0.5208388408533211,15,6.869257826572962
0.37006333,40,33.49722222222226,0.5581625248947387,10,4.81386541161565
0.33284846,40,33.52135135135137,0.599706837367,10,3.4655685203600815
0.4013699,10,33.58837837837842,0.6731957129658726,120,115.08673979551239
0.36025438,40,33.29947368421057,0.6510734902494661,10,4.252790438657907
0.40210178,40,32.742631578947396,0.7176933352674434,10,5.7319554807887085
0.3971248,40,32.32052631578949,0.7248256900794816,10,5.969089159924365
0.3693411,40,31.608378378378404,1.0399819036477294,10,4.271945412081111
0.4669102,40,31.840526315789475,1.0869799242726905,10,6.7318802858596705
0.30968857,40,33.49894736842111,0.9803680600477773,10,0.8898697930878843
0.3180403,40,33.952631578947376,0.7373665461252769,10,1.9017449932333301
0.34909636,40,34.39842105263159,0.7440098459700041,10,2.354420757759917
0.2878627,40,34.17153846153849,0.6902925476355865,10,1.0128791207144499
0.340694,40,33.900000000000034,0.6502947763653447,10,3.0693462785318273
0.3896823,40,33.79050000000001,0.6450078779899525,10,4.674929829857819
0.36490953,40,33.37800000000004,0.7611299188244393,10,3.763636446371455
0.32145748,40,32.501891891891944,0.9034350319098573,10,2.6246574010605412
0.36168873,40,32.31222222222226,1.042129829458922,10,3.327790549059692
0.44500813,40,32.103888888888946,0.8238094745964686,10,7.1273072756106055
0.33486167,40,32.103888888888946,0.8423379178300268,10,3.730271459681446
0.3721546,40,31.944054054054106,1.364830848758024,10,2.396429850650618
0.27752224,30,34.1117142857143,1.0183547758995317,15,4.122178754300748
0.47879192,30,32.33162162162165,1.3386414712229502,15,10.338928916416808
0.45541567,40,31.20055555555558,1.3760123326334284,10,5.581853119618961
0.41204715,40,31.253888888888923,1.3034101510189715,10,4.590474556865111
0.40621197,40,31.802777777777806,1.3010779861897335,10,3.8781914446050036
0.38437408,40,31.802777777777806,1.3152976015903222,10,3.151956886783985
0.29745832,30,33.84351351351353,0.8250128386720815,15,5.955171570623507
0.33775,20,33.38473684210527,0.6009029365315304,40,33.7432484871813
0.28675076,20,33.74842105263161,0.741002261432088,40,31.149090555296176
0.2598684,30,33.91918918918924,0.5016805651841001,15,6.368460108563033
0.35545683,40,33.2168421052632,0.5935789984313484,10,4.478967992605726
0.31409997,40,32.98684210526318,0.8190778173814555,10,2.34076774351969
0.40987122,40,31.608378378378404,1.098422727932223,10,5.195644974331257
0.37262872,10,31.840526315789475,1.1253746501925548,120,113.71146196537077
0.32951117,40,34.17153846153849,0.6655078391405737,10,2.3862571454045924
0.29228815,40,34.133500000000026,0.6701649423923367,10,1.2843201527759707
0.28545564,40,34.133500000000026,0.6583449589588284,10,1.1384444520350883
0.3817673,40,32.591081081081086,0.9200131385283354,10,4.261872662080081
0.43556127,40,32.07222222222225,1.2774355371096806,10,4.607438208817898
0.47856277,10,31.757567567567605,1.0692539000734878,120,117.25304638060825
0.39932555,30,31.700270270270323,1.069855861380952,15,9.930217148246054
0.43008024,40,31.700270270270323,1.1128076669897846,10,5.6380984030087715
0.5175588,10,32.1608108108108,1.124830871338793,120,117.74179976655265
0.4294172,30,32.41222222222228,1.1201890734431634,15,9.86934831986039
0.23389702,30,32.41222222222228,1.4411722658651818,15,2.3988268456995527
0.34705758,30,33.061666666666724,1.7299485480474674,15,3.7003176800643853
0.3901202,30,33.567837837837885,1.1451807562867846,15,7.4098650187325905
0.46772367,10,33.567837837837885,1.1984039862900022,120,114.47185217238325
0.5172667,10,32.83864864864864,1.284293117400858,120,116.25788656715946
0.5181135,20,31.915945945945964,1.308272452821408,40,37.086095775289465
0.4436486,10,31.341111111111104,1.5462991679877995,120,114.23685113148689
0.30811676,40,31.5577777777778,1.5359962998808838,10,0.00574335149506755
0.37161964,40,32.89833333333337,1.8171649279615125,10,0.0
0.43344858,40,32.49722222222226,1.8316756733950368,10,1.3478572416795114
0.3830665,20,32.80166666666673,0.8391895499220572,40,34.494380630310445
0.32544792,40,33.039189189189244,1.1711619241523343,10,0.8684384588708198
0.37400854,40,33.41918918918924,0.8861773730663216,10,3.370179951339246
0.30480266,30,33.41918918918924,0.9460500818982601,15,5.994639963742572
0.24498467,30,34.10783783783785,0.4973029346682101,15,5.755187854237063
0.26917934,30,33.987837837837844,0.45438351054374376,15,6.815624808130366
0.31592226,30,33.778947368421086,0.5397986660469793,15,7.999726723937643
0.28081557,40,34.034102564102625,0.708816148440594,10,0.8462838747741177
0.28580523,40,34.018205128205125,0.685185650369318,10,1.13002376236471
0.29713914,40,34.018205128205125,0.6909854887158644,10,1.4410416786013798
0.30229592,40,34.17599999999999,0.6858490258491681,10,1.4636328045123808
0.27665058,40,34.17599999999999,0.7305365477967429,10,0.4708341970496468
0.2851064,40,34.28000000000003,0.7268418807391388,10,0.6389820683199954
0.25477707,40,34.224000000000046,0.9131543813631131,10,0.0
0.31680816,40,32.67162162162168,1.024216314308554,10,1.7115420059736302
0.4574737,10,32.42945945945951,1.2938532201397221,120,114.8254849122163
0.52092284,10,32.1608108108108,1.095082318521743,120,117.99146289598488
0.4935452,40,32.1608108108108,1.071100401455299,10,7.290043116540557
0.36136383,10,33.061666666666724,1.6407374783123907,120,109.57556122727975
0.46182814,30,33.567837837837885,1.0463611889323476,15,10.05520053747316
0.50767404,10,31.915945945945964,1.295994450620039,120,116.83430221785146
0.34178612,30,31.923333333333346,2.365331306564584,15,1.503593719276946
0.42392805,40,32.039189189189244,1.41911437804644,10,3.5830808738239996
0.37332326,30,33.13216216216222,0.9724999589761437,15,8.205036264683692
0.38913026,40,33.261891891891935,0.9981545307390907,10,3.4212432517647233
0.31471536,30,33.554864864864896,0.861243413558736,15,6.580378998344548
0.32315588,20,33.13578947368421,0.5926354242543355,40,33.59570942519841
0.27841607,30,33.82611111111112,0.7498673645156744,15,5.77703437866274
0.2541744,30,33.913243243243244,0.42224278791945635,15,6.600774776465914
0.22714859,30,33.778947368421086,0.4185251386274508,15,5.942884693170637
0.2410961,30,33.41842105263157,0.5187363555946154,15,6.220779857100546
0.44265175,40,32.146315789473704,0.7990636648952241,10,7.137918440364615
0.39019585,40,31.732105263157905,0.926032403457558,10,5.343608269575481
0.4027504,40,31.80368421052634,1.2075815926172333,10,4.240920308151566
0.2584054,40,34.018205128205125,0.7561214737813102,10,0.0
0.26239738,40,34.018205128205125,0.8258004795764531,10,0.0
0.28213418,40,34.06794871794875,0.7160280092270043,10,0.8159366281697231
0.27898088,40,34.17599999999999,0.7258134103215128,10,0.5643596383223257
0.25084022,40,34.17599999999999,0.7377664492507401,10,0.0
0.33276683,40,32.78891891891897,0.9228101143748229,10,2.5800354868632835
0.48100033,40,32.14833333333337,1.1996703587124498,10,6.283325124851737
0.41152006,30,31.621666666666727,1.1795500958036753,15,9.826184944902309
0.45892444,40,31.432222222222265,1.0949154594589587,10,6.860933710076793
0.3953559,30,31.763888888888914,0.9739029996287283,15,10.227273853845704
0.3573158,30,32.267837837837874,1.1221566697056948,15,7.840852855730849
0.41403058,40,32.55756756756762,1.2641366841025345,10,3.5426667143579493
0.30500475,40,32.663333333333355,1.5103738762225962,10,0.0
0.29504272,40,32.663333333333355,2.1715784558726123,10,0.0
0.36545923,40,32.417027027027075,1.5328074841352521,10,0.882712983210661
0.2718226,30,32.774864864864924,1.0688481746366425,15,5.035572138289259
0.32346988,40,32.88000000000005,0.9810774904449157,10,1.9187091729887582
0.3314482,40,32.45810810810815,1.0081648219570931,10,2.444513797932916
0.36758396,80,32.05702702702706,0.8580310314333134,0,0.0
0.302665,40,32.28891891891897,0.8330611602341639,10,2.6257250206385203
0.36623627,20,32.81648648648655,0.8070188699965084,40,34.1355074179412
0.3298058,20,33.066756756756774,0.5875067885559059,40,33.889882683629914
0.31580698,30,34.03702702702708,0.6220953239329273,15,7.326706012801617
0.28017843,30,33.93972972972978,0.4480487031748369,15,7.225379806614618
0.40418223,40,31.786315789473747,0.7805514637089515,10,6.436393929688426
0.4822839,40,31.58894736842109,1.377906584977457,10,5.990036726368916
0.36656484,40,31.645789473684204,1.451686964909032,10,2.0927209016642703
0.4063482,40,31.918947368421072,1.3731238360677471,10,3.405879849205168
0.30204946,40,33.63000000000005,0.9904622473722459,10,0.4791721340429884
0.22969544,40,34.32794871794874,0.7688842377145894,10,0.0
0.30170777,40,34.09205128205133,0.8233328200525097,10,0.84251796329964
0.30695596,40,34.09205128205133,0.7997771783132769,10,1.1177417307189939
0.34430546,40,34.12179487179492,1.3808237518457642,10,0.0
0.30323938,40,34.54263157894741,0.6637212711563051,10,1.2359429993562014
0.2903428,40,34.301052631578955,0.7946179593459893,10,0.43614142307010173
0.32588083,40,33.801794871794925,1.0305129427857256,10,0.8220655452589849
0.25097734,40,32.935945945945946,0.8770185380561675,10,0.2082812913277099
0.37809426,40,32.70243243243249,1.4412526636973948,10,1.4341318133889782
0.52490425,10,32.57685714285719,1.0503074805655948,120,117.91873223348068
0.3724937,40,32.25500000000005,1.0237817450405586,10,3.8009024357955
0.428114,30,31.478648648648687,0.9469331911142931,15,11.630105565791933
0.4814815,40,32.38351351351355,1.2011761574839832,10,6.055050806447748
0.36367947,40,32.486666666666736,1.2446508981121178,10,2.2004632541089775
0.3542696,40,33.532162162162194,1.5041000727751395,10,0.0
0.37361532,40,33.00945945945949,1.3087328446677065,10,1.6553361791010763
0.39610705,40,32.282105263157916,1.4960755580422336,10,2.12072802636348
0.31360158,40,32.55631578947373,1.1369722246567506,10,1.166870883545684
0.35506403,40,32.55631578947373,1.0376296023565519,10,2.907457151170794
0.3404094,40,31.264594594594655,0.9762695188916762,10,4.066340050920283
0.26268655,80,31.18783783783789,0.859919703681161,0,0.0
0.3598442,40,32.226216216216244,0.8214394454422737,10,4.461912376102373
0.32218933,30,33.44837837837838,0.5798770968225798,15,8.317916073710284
0.30606386,30,33.44837837837838,0.6667265617253567,15,7.399904887429001
0.27569988,30,34.2121621621622,0.7070460871545162,15,5.523603778905377
0.26220497,30,34.245000000000005,0.4925867310564738,15,6.158215230154842
0.2974151,30,34.110000000000014,0.46767856004218156,15,7.4740606465376835
0.33468795,30,33.75378378378383,0.46583684336116504,15,8.957670428297678
0.3400669,30,33.35111111111115,0.8411256767816273,15,7.645268142053121
0.40081114,40,31.897368421052647,0.8803708470316015,10,5.725111087180921
0.3694082,40,31.897368421052647,0.9077268877147913,10,4.646242780206409
0.48057738,40,31.783684210526303,1.3461843662210613,10,5.9027152126478475
